,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,-0.89,,,,,,,-1.75,-0.89,,
Year ending 12/2020,Positive Surprise,0.45,,-1.50561797752809,,,,,-0.53,0.45,-1.50561797752809,
Year ending 12/2021,Positive Surprise,2.45,,4.444444444444445,,,,,1.82,2.45,4.444444444444445,
Year ending 12/2022,Neutral,,-2.72,0.0,-4.11,,-2.1,,-2.72,-2.72,-2.110204081632653,
Year ending 12/2023,Neutral,,-0.31,0.0,-2.0,-0.51338199513382,1.68,-1.7999999999999998,-0.31,-0.31,-0.8860294117647058,-1.15669099756691
