,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 11/2019,Neutral,7.87,,,7.82,,7.88,,7.85,7.87,,
Year ending 11/2020,Neutral,10.1,,0.2833545108005082,9.9,0.2659846547314577,10.11,0.28299492385786795,10.004999999999999,10.1,0.2833545108005082,0.27448978929466283
Year ending 11/2021,Neutral,12.48,,0.23564356435643563,12.45,0.25757575757575757,12.67,0.2532146389713157,12.559999999999999,12.48,0.23564356435643563,0.2553951982735366
Year ending 11/2022,Neutral,,13.63,0.0,13.6,0.09236947791164662,13.84,0.0923441199684294,13.63,13.63,0.0921474358974359,0.09235679894003801
Year ending 11/2023,Neutral,,15.21,0.0,12.33,-0.09338235294117647,16.49,0.1914739884393062,15.21,15.21,0.1159207630227439,0.04904581774906486
