,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 9/2020,Positive Surprise,-0.18,,,,,,,-0.35,-0.18,,
Year ending 9/2021,Neutral,1.13,,-7.277777777777778,1.07,,1.16,,1.115,1.13,-7.277777777777778,
Year ending 9/2022,Negative Surprise,0.49,,-0.5663716814159292,,0.0,,0.0,0.63,0.49,-0.5663716814159292,0.0
Year ending 9/2023,Neutral,,0.16,0.0,0.06,-0.9439252336448598,0.32,-0.7241379310344827,0.16,0.16,-0.673469387755102,-0.8340315823396712
Year ending 9/2024,Neutral,,0.57,0.0,0.27,3.500000000000001,0.77,1.40625,0.57,0.57,2.5624999999999996,2.4531250000000004
