,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 6/2020,Positive Surprise,0.55,,,,,,,0.41,0.55,,
Year ending 6/2021,Neutral,0.77,,0.3999999999999999,0.74,,0.75,,0.745,0.77,0.3999999999999999,
Year ending 6/2022,Neutral,0.95,,0.23376623376623362,0.99,0.33783783783783794,0.99,0.32000000000000006,0.99,0.95,0.23376623376623362,0.328918918918919
Year ending 6/2023,Neutral,,0.79,0.0,0.75,-0.24242424242424243,0.83,-0.16161616161616166,0.79,0.79,-0.16842105263157892,-0.20202020202020204
Year ending 6/2024,Neutral,,0.86,0.0,0.81,0.08000000000000007,0.91,0.09638554216867479,0.86,0.86,0.08860759493670889,0.08819277108433743
