,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,-3.15,,,,,,,-3.43,-3.15,,
Year ending 12/2020,Positive Surprise,-2.0,,-0.3650793650793651,,,,,-2.14,-2.0,-0.3650793650793651,
Year ending 12/2021,Positive Surprise,-0.96,,-0.52,,,,,-1.07,-0.96,-0.52,
Year ending 12/2022,Neutral,,-1.08,0.0,-1.1,,-1.04,,-1.08,-1.08,0.12500000000000022,
Year ending 12/2023,Neutral,,-0.95,0.0,-1.14,0.036363636363636154,-0.76,-0.2692307692307693,-0.95,-0.95,-0.12037037037037046,-0.11643356643356656
