,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Negative Surprise,-4.9,,,,,,,-4.23,-4.9,,
Year ending 12/2020,Positive Surprise,-4.59,,-0.06326530612244907,,,,,-6.29,-4.59,-0.06326530612244907,
Year ending 12/2021,Neutral,-8.84,,0.925925925925926,-9.49,,-7.63,,-8.56,-8.84,0.925925925925926,
Year ending 12/2022,Neutral,,-6.32,0.0,-7.56,-0.20337197049525824,-5.58,-0.2686762778505898,-6.32,-6.32,-0.2850678733031674,-0.236024124172924
Year ending 12/2023,Neutral,,-5.31,0.0,-7.25,-0.041005291005290934,-3.75,-0.32795698924731187,-5.31,-5.31,-0.15981012658227856,-0.1844811401263014
