,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2020,Positive Surprise,0.18,,,,,,,-0.14,0.18,,
Year ending 12/2021,Positive Surprise,0.27,,0.5000000000000002,,,,,0.18,0.27,0.5000000000000002,
Year ending 12/2022,Neutral,,0.12,0.0,0.1,,0.16,,0.12,0.12,-0.5555555555555556,
Year ending 12/2023,Neutral,,-0.01,0.0,-0.08,-1.7999999999999998,0.05,-0.6875,-0.01,-0.01,-1.0833333333333333,-1.24375
