,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,2.35,,,2.21,,2.4,,2.3049999999999997,2.35,,
Year ending 12/2020,Neutral,2.45,,0.042553191489361764,2.5,0.13122171945701355,2.55,0.0625,2.525,2.45,0.042553191489361764,0.09686085972850678
Year ending 12/2021,Positive Surprise,1.93,,-0.21224489795918378,,0.0,,0.0,1.73,1.93,-0.21224489795918378,0.0
Year ending 12/2022,Neutral,,2.17,0.0,2.14,-0.1439999999999999,2.22,-0.12941176470588223,2.17,2.17,0.12435233160621761,-0.13670588235294107
Year ending 12/2023,Neutral,,1.82,0.0,1.53,-0.2850467289719626,2.08,-0.06306306306306309,1.82,1.82,-0.16129032258064513,-0.17405489601751284
