,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2020,Positive Surprise,0.32,,,,,,,-1.29,0.32,,
Year ending 12/2021,Negative Surprise,-1.24,,-4.875,,,,,-1.18,-1.24,-4.875,
Year ending 12/2022,Neutral,,-0.77,0.0,-0.9,,-0.63,,-0.77,-0.77,-0.3790322580645161,
Year ending 12/2023,Neutral,,-0.56,0.0,-0.78,-0.1333333333333333,-0.34,-0.46031746031746024,-0.56,-0.56,-0.2727272727272727,-0.29682539682539677
