,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,0.15,,,,,,,0.08,0.15,,
Year ending 12/2020,Neutral,0.16,,0.06666666666666665,0.14,,0.19,,0.165,0.16,0.06666666666666665,
Year ending 12/2021,Negative Surprise,-0.27,,-2.6875,,0.0,,0.0,-0.09,-0.27,-2.6875,0.0
Year ending 12/2022,Neutral,,0.6,0.0,0.56,3.0,0.65,2.4210526315789473,0.6,0.6,-3.222222222222222,2.7105263157894735
Year ending 12/2023,Neutral,,0.28,0.0,0.12,-0.7857142857142858,0.38,-0.41538461538461535,0.28,0.28,-0.5333333333333332,-0.6005494505494506
