,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 3/2020,Positive Surprise,3.2,,,,,,,3.02,3.2,,
Year ending 3/2021,Positive Surprise,4.62,,0.44374999999999987,,,,,4.24,4.62,0.44374999999999987,
Year ending 3/2022,Neutral,7.1,,0.5367965367965366,6.79,,7.24,,7.015000000000001,7.1,0.5367965367965366,
Year ending 3/2023,Neutral,,5.04,0.0,4.42,-0.3490427098674521,5.49,-0.2417127071823204,5.04,5.04,-0.2901408450704225,-0.29537770852488626
Year ending 3/2024,Neutral,,5.78,0.0,4.34,-0.018099547511312264,6.95,0.26593806921675767,5.78,5.78,0.14682539682539697,0.1239192608527227
