,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,-2.77,,,-3.3,,-1.69,,-2.495,-2.77,,
Year ending 12/2020,Negative Surprise,-2.66,,-0.03971119133574008,,0.0,,0.0,-2.27,-2.66,-0.03971119133574008,0.0
Year ending 12/2021,Neutral,-2.67,,0.003759398496240518,-3.37,0.021212121212121238,-2.32,0.3727810650887573,-2.8449999999999998,-2.67,0.003759398496240518,0.19699659315043927
Year ending 12/2022,Neutral,,-3.84,0.0,-4.01,0.18991097922848654,-3.55,0.5301724137931034,-3.84,-3.84,0.4382022471910112,0.360041696510795
Year ending 12/2023,Neutral,,-4.45,0.0,-5.21,0.29925187032418954,-3.64,0.025352112676056526,-4.45,-4.45,0.15885416666666674,0.16230199150012303
