,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,6.17,,,6.15,,6.23,,6.19,6.17,,
Year ending 12/2020,Neutral,5.7,,-0.07617504051863855,5.51,-0.10406504065040656,5.73,-0.0802568218298555,5.62,5.7,-0.07617504051863855,-0.09216093124013103
Year ending 12/2021,Neutral,5.63,,-0.012280701754386003,5.51,0.0,5.69,-0.006980802792321161,5.6,5.63,-0.012280701754386003,-0.0034904013961605806
Year ending 12/2022,Neutral,,5.58,0.0,5.27,-0.04355716878402904,5.92,0.04042179261862899,5.58,5.58,-0.00888099467140313,-0.001567688082700025
Year ending 12/2023,Neutral,,5.83,0.0,5.16,-0.020872865275142205,7.3,0.23310810810810811,5.83,5.83,0.04480286738351258,0.10611762141648295
