,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 5/2020,Neutral,2.28,,,2.12,,2.27,,2.1950000000000003,2.28,,
Year ending 5/2021,Neutral,2.64,,0.1578947368421053,2.6,0.2264150943396226,2.77,0.22026431718061668,2.685,2.64,0.1578947368421053,0.22333970576011963
Year ending 5/2022,Neutral,2.36,,-0.10606060606060619,2.31,-0.11153846153846159,2.36,-0.1480144404332131,2.335,2.36,-0.10606060606060619,-0.12977645098583734
Year ending 5/2023,Neutral,,2.45,0.0,2.41,0.04329004329004338,2.5,0.05932203389830515,2.45,2.45,0.038135593220339103,0.051306038594174264
Year ending 5/2024,Neutral,,2.61,0.0,2.5,0.03734439834024883,2.95,0.18000000000000016,2.61,2.61,0.06530612244897949,0.1086721991701245
