,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 1/2022,Negative Surprise,0.9,,,,,,,1.09,0.9,,
Year ending 1/2023,Neutral,,2.07,0.0,2.01,,2.13,,2.07,2.07,1.2999999999999998,
Year ending 1/2024,Neutral,,1.76,0.0,1.34,-0.33333333333333326,2.11,-0.009389671361502372,1.76,1.76,-0.14975845410628008,-0.17136150234741782
