,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,3.31,,,3.35,,3.5,,3.425,3.31,,
Year ending 12/2020,Neutral,3.09,,-0.0664652567975832,3.02,-0.09850746268656718,3.09,-0.11714285714285722,3.0549999999999997,3.09,-0.0664652567975832,-0.1078251599147122
Year ending 12/2021,Neutral,3.61,,0.16828478964401294,3.56,0.17880794701986757,3.67,0.18770226537216828,3.615,3.61,0.16828478964401294,0.18325510619601793
Year ending 12/2022,Neutral,,3.57,0.0,3.54,-0.005617977528089901,3.59,-0.021798365122615793,3.57,3.57,-0.011080332409972304,-0.013708171325352847
Year ending 12/2023,Neutral,,3.64,0.0,3.58,0.011299435028248705,3.73,0.03899721448467974,3.64,3.64,0.019607843137255054,0.025148324756464224
