,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,1.27,,,,,,,0.99,1.27,,
Year ending 12/2020,Positive Surprise,3.78,,1.976377952755905,,,,,3.46,3.78,1.976377952755905,
Year ending 12/2021,Negative Surprise,0.4,,-0.8941798941798942,,,,,0.55,0.4,-0.8941798941798942,
Year ending 12/2022,Neutral,,4.19,0.0,4.08,,4.41,,4.19,4.19,9.475,
Year ending 12/2023,Neutral,,1.06,0.0,0.62,-0.8480392156862745,1.4,-0.6825396825396826,1.06,1.06,-0.7470167064439142,-0.7652894491129785
