,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,0.82,,,,,,,0.78,0.82,,
Year ending 12/2020,Positive Surprise,0.99,,0.20731707317073167,,,,,0.88,0.99,0.20731707317073167,
Year ending 12/2021,Positive Surprise,1.16,,0.1717171717171717,,,,,1.1,1.16,0.1717171717171717,
Year ending 12/2022,Neutral,,1.36,0.0,1.33,,1.38,,1.36,1.36,0.1724137931034484,
Year ending 12/2023,Neutral,,1.57,0.0,1.46,0.09774436090225547,1.62,0.17391304347826098,1.57,1.57,0.15441176470588225,0.13582870219025822
