,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,0.51,,,,,,,0.44,0.51,,
Year ending 12/2020,Neutral,0.66,,0.2941176470588236,0.61,,0.66,,0.635,0.66,0.2941176470588236,
Year ending 12/2021,Negative Surprise,1.16,,0.7575757575757573,,0.0,,0.0,1.22,1.16,0.7575757575757573,0.0
Year ending 12/2022,Neutral,,1.63,0.0,1.6,1.6229508196721314,1.68,1.5454545454545454,1.63,1.63,0.4051724137931034,1.5842026825633384
Year ending 12/2023,Neutral,,2.2,0.0,2.05,0.2812499999999998,2.33,0.3869047619047621,2.2,2.2,0.34969325153374253,0.33407738095238093
