,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,0.92,,,,,,,0.87,0.92,,
Year ending 12/2020,Positive Surprise,1.0,,0.08695652173913038,,,,,0.66,1.0,0.08695652173913038,
Year ending 12/2021,Neutral,0.51,,-0.49,0.46,,0.51,,0.485,0.51,-0.49,
Year ending 12/2022,Neutral,,0.83,0.0,0.74,0.6086956521739129,1.05,1.058823529411765,0.83,0.83,0.6274509803921569,0.8337595907928389
Year ending 12/2023,Neutral,,0.96,0.0,0.78,0.05405405405405417,1.3,0.23809523809523814,0.96,0.96,0.15662650602409633,0.14607464607464615
