,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 9/2020,Positive Surprise,-0.86,,,,,,,-1.58,-0.86,,
Year ending 9/2021,Neutral,-2.6,,2.0232558139534884,-2.92,,-2.18,,-2.55,-2.6,2.0232558139534884,
Year ending 9/2022,Positive Surprise,0.1,,-1.0384615384615385,,0.0,,0.0,-0.05,0.1,-1.0384615384615385,0.0
Year ending 9/2023,Neutral,,4.2,0.0,2.63,-1.9006849315068493,5.37,-3.4633027522935778,4.2,4.2,41.0,-2.6819938419002134
Year ending 9/2024,Neutral,,5.54,0.0,4.26,0.6197718631178708,6.82,0.27001862197392934,5.54,5.54,0.319047619047619,0.44489524254590007
