,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Negative Surprise,5.54,,,,,,,6.38,5.54,,
Year ending 12/2020,Negative Surprise,-5.72,,-2.032490974729242,,,,,-5.3,-5.72,-2.032490974729242,
Year ending 12/2021,Negative Surprise,-3.46,,-0.3951048951048951,,,,,-3.22,-3.46,-0.3951048951048951,
Year ending 12/2022,Neutral,,-1.62,0.0,-3.95,,-0.57,,-1.62,-1.62,-0.5317919075144508,
Year ending 12/2023,Neutral,,0.5,0.0,-0.35,-0.9113924050632911,1.48,-3.5964912280701755,0.5,0.5,-1.308641975308642,-2.2539418165667335
