,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2021,Neutral,0.03,,,-0.03,,0.01,,-0.009999999999999998,0.03,,
Year ending 12/2022,Neutral,,0.14,0.0,0.11,-4.666666666666667,0.19,18.0,0.14,0.14,3.666666666666667,6.666666666666666
Year ending 12/2023,Neutral,,0.3,0.0,0.2,0.8181818181818183,0.37,0.9473684210526316,0.3,0.3,1.1428571428571428,0.882775119617225
