,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2021,Positive Surprise,-0.23,,,,,,,-1.12,-0.23,,
Year ending 12/2022,Neutral,,0.06,0.0,0.06,,0.07,,0.06,0.06,-1.2608695652173914,
Year ending 12/2023,Neutral,,0.3,0.0,0.24,3.0,0.42,4.999999999999999,0.3,0.3,4.0,3.9999999999999996
