,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 1/2022,Neutral,0.08,,,0.03,,0.1,,0.065,0.08,,
Year ending 1/2023,Neutral,,-0.02,0.0,-0.08,-3.666666666666667,0.05,-0.5,-0.02,-0.02,-1.25,-2.0833333333333335
Year ending 1/2024,Neutral,,0.06,0.0,-0.05,-0.375,0.15,1.9999999999999996,0.06,0.06,-4.0,0.8124999999999998
