,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,5.36,,,5.33,,5.36,,5.345000000000001,5.36,,
Year ending 12/2020,Neutral,5.0,,-0.0671641791044777,4.7,-0.11819887429643527,4.96,-0.0746268656716419,4.83,5.0,-0.0671641791044777,-0.09641286998403858
Year ending 12/2021,Neutral,7.83,,0.5660000000000001,7.45,0.5851063829787233,7.57,0.526209677419355,7.51,7.83,0.5660000000000001,0.5556580301990391
Year ending 12/2022,Neutral,,8.92,0.0,8.84,0.18657718120805367,9.02,0.19154557463672384,8.92,8.92,0.1392081736909323,0.18906137792238875
Year ending 12/2023,Neutral,,9.09,0.0,7.88,-0.10859728506787325,10.35,0.14745011086474502,9.09,9.09,0.01905829596412545,0.019426412898435885
