,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 3/2022,Positive Surprise,0.82,,,,,,,0.77,0.82,,
Year ending 3/2023,Neutral,,0.69,0.0,0.66,,0.73,,0.69,0.69,-0.1585365853658537,
Year ending 3/2024,Neutral,,0.8,0.0,0.71,0.07575757575757569,0.87,0.19178082191780832,0.8,0.8,0.15942028985507273,0.133769198837692
