,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,6.42,,,6.28,,6.43,,6.355,6.42,,
Year ending 12/2020,Neutral,-10.17,,-2.58411214953271,-11.16,-2.777070063694268,-9.93,-2.5443234836702953,-10.545,-10.17,-2.58411214953271,-2.6606967736822815
Year ending 12/2021,Neutral,-2.03,,-0.80039331366765,-2.27,-0.796594982078853,-1.79,-0.8197381671701913,-2.0300000000000002,-2.03,-0.80039331366765,-0.8081665746245221
Year ending 12/2022,Neutral,,4.4,0.0,4.0,-2.762114537444934,4.56,-3.5474860335195526,4.4,4.4,-3.1674876847290645,-3.154800285482243
Year ending 12/2023,Neutral,,4.96,0.0,3.0,-0.25,6.38,0.3991228070175439,4.96,4.96,0.1272727272727272,0.07456140350877194
