,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 6/2021,Neutral,0.49,,,0.4,,0.56,,0.48000000000000004,0.49,,
Year ending 6/2022,Positive Surprise,0.59,,0.20408163265306123,,0.0,,0.0,0.52,0.59,0.20408163265306123,0.0
Year ending 6/2023,Neutral,,0.56,0.0,0.54,0.3500000000000001,0.58,0.03571428571428559,0.56,0.56,-0.05084745762711851,0.19285714285714284
Year ending 6/2024,Neutral,,0.66,0.0,0.62,0.14814814814814814,0.69,0.18965517241379315,0.66,0.66,0.1785714285714286,0.16890166028097064
