,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 1/2020,Positive Surprise,0.31,,,,,,,0.24,0.31,,
Year ending 1/2021,Positive Surprise,0.9,,1.903225806451613,,,,,0.74,0.9,1.903225806451613,
Year ending 1/2022,Neutral,1.98,,1.1999999999999997,1.79,,2.04,,1.915,1.98,1.1999999999999997,
Year ending 1/2023,Neutral,,1.65,0.0,1.5,-0.16201117318435754,1.86,-0.08823529411764708,1.65,1.65,-0.16666666666666674,-0.1251232336510023
Year ending 1/2024,Neutral,,1.89,0.0,1.69,0.1266666666666667,2.45,0.31720430107526876,1.89,1.89,0.1454545454545455,0.22193548387096773
