,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Negative Surprise,-0.77,,,,,,,-0.66,-0.77,,
Year ending 12/2020,Neutral,-7.1,,8.220779220779221,-7.07,,-6.89,,-6.98,-7.1,8.220779220779221,
Year ending 12/2021,Negative Surprise,-6.43,,-0.09436619718309858,,0.0,,0.0,-4.47,-6.43,-0.09436619718309858,0.0
Year ending 12/2022,Neutral,,0.02,0.0,-0.11,-0.9844413012729845,0.22,-1.0319303338171262,0.02,0.02,-1.0031104199066874,-1.0081858175450553
Year ending 12/2023,Neutral,,2.65,0.0,1.78,-17.181818181818183,3.66,15.636363636363637,2.65,2.65,131.5,-0.7727272727272734
