,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,2.08,,,,,,,1.67,2.08,,
Year ending 12/2020,Negative Surprise,-3.23,,-2.5528846153846154,,,,,-0.48,-3.23,-2.5528846153846154,
Year ending 12/2021,Positive Surprise,-0.2,,-0.9380804953560371,,,,,-1.43,-0.2,-0.9380804953560371,
Year ending 12/2022,Neutral,,-2.32,0.0,-2.83,,-1.41,,-2.32,-2.32,10.599999999999998,
Year ending 12/2023,Neutral,,-2.62,0.0,-5.71,1.0176678445229683,1.01,-1.7163120567375887,-2.62,-2.62,0.1293103448275863,-0.3493221061073102
