,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 10/2020,Neutral,3.28,,,3.07,,3.39,,3.23,3.28,,
Year ending 10/2021,Neutral,4.34,,0.32317073170731714,3.21,0.0456026058631922,4.35,0.2831858407079644,3.78,4.34,0.32317073170731714,0.1643942232855783
Year ending 10/2022,Neutral,5.22,,0.20276497695852536,4.09,0.2741433021806854,5.1,0.1724137931034484,4.595,5.22,0.20276497695852536,0.2232785476420669
Year ending 10/2023,Neutral,,5.61,0.0,4.64,0.13447432762836176,5.9,0.15686274509803932,5.61,5.61,0.0747126436781611,0.14566853636320054
Year ending 10/2024,Neutral,,6.21,0.0,5.06,0.09051724137931028,6.48,0.09830508474576272,6.21,6.21,0.106951871657754,0.0944111630625365
