,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,1.35,,,1.33,,1.38,,1.355,1.35,,
Year ending 12/2020,Negative Surprise,0.56,,-0.5851851851851853,,0.0,,0.0,0.61,0.56,-0.5851851851851853,0.0
Year ending 12/2021,Neutral,0.25,,-0.5535714285714286,0.23,-0.8270676691729324,0.34,-0.7536231884057971,0.28500000000000003,0.25,-0.5535714285714286,-0.7903454287893648
Year ending 12/2022,Neutral,,1.99,0.0,1.59,5.913043478260869,2.2,5.470588235294118,1.99,1.99,6.96,5.6918158567774935
Year ending 12/2023,Neutral,,1.68,0.0,1.21,-0.23899371069182396,2.07,-0.059090909090909194,1.68,1.68,-0.15577889447236182,-0.14904230989136658
