,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,0.09,,,0.03,,0.05,,0.04,0.09,,
Year ending 12/2020,Neutral,-0.1,,-2.111111111111111,-0.12,-5.0,-0.08,-2.5999999999999996,-0.1,-0.1,-2.111111111111111,-3.8
Year ending 12/2021,Neutral,-0.05,,-0.5,-0.09,-0.25,-0.03,-0.625,-0.06,-0.05,-0.5,-0.4375
Year ending 12/2022,Neutral,,0.18,0.0,0.16,-2.7777777777777777,0.2,-7.666666666666667,0.18,0.18,-4.6,-5.222222222222222
Year ending 12/2023,Neutral,,0.51,0.0,0.25,0.5625,0.82,3.0999999999999996,0.51,0.51,1.8333333333333335,1.8312499999999998
