,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,2.31,,,1.94,,2.36,,2.15,2.31,,
Year ending 12/2020,Positive Surprise,1.47,,-0.36363636363636365,,0.0,,0.0,1.2,1.47,-0.36363636363636365,0.0
Year ending 12/2021,Negative Surprise,4.24,,1.8843537414965987,,0.0,,0.0,4.6,4.24,1.8843537414965987,0.0
Year ending 12/2022,Neutral,,16.36,0.0,15.11,6.788659793814433,18.24,6.728813559322034,16.36,16.36,2.8584905660377355,6.758736676568233
Year ending 12/2023,Neutral,,14.23,0.0,5.23,-0.6538716082064857,18.02,-0.012061403508771829,14.23,14.23,-0.13019559902200484,-0.33296650585762877
