,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2021,Positive Surprise,0.03,,,,,,,-0.22,0.03,,
Year ending 12/2022,Neutral,,-0.5,0.0,-0.51,,-0.49,,-0.5,-0.5,-17.666666666666668,
Year ending 12/2023,Neutral,,-0.4,0.0,-0.47,-0.07843137254901966,-0.33,-0.3265306122448979,-0.4,-0.4,-0.19999999999999996,-0.20248099239695877
