,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,3.67,,,3.61,,3.64,,3.625,3.67,,
Year ending 12/2020,Positive Surprise,1.55,,-0.5776566757493188,,0.0,,0.0,0.97,1.55,-0.5776566757493188,0.0
Year ending 12/2021,Neutral,1.99,,0.28387096774193554,1.92,-0.4681440443213296,2.08,-0.4285714285714286,2.0,1.99,0.28387096774193554,-0.4483577364463791
Year ending 12/2022,Neutral,,2.59,0.0,2.47,0.2864583333333335,2.63,0.26442307692307687,2.59,2.59,0.3015075376884422,0.2754407051282052
Year ending 12/2023,Neutral,,3.11,0.0,2.65,0.0728744939271253,3.41,0.29657794676806093,3.11,3.11,0.20077220077220082,0.18472622034759312
