,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 9/2020,Neutral,0.77,,,0.74,,0.78,,0.76,0.77,,
Year ending 9/2021,Positive Surprise,1.05,,0.36363636363636376,,0.0,,0.0,0.97,1.05,0.36363636363636376,0.0
Year ending 9/2022,Neutral,1.48,,0.4095238095238094,1.42,0.9189189189189189,1.49,0.9102564102564101,1.455,1.48,0.4095238095238094,0.9145876645876645
Year ending 9/2023,Neutral,,1.58,0.0,1.53,0.07746478873239449,1.6,0.0738255033557047,1.58,1.58,0.06756756756756754,0.0756451460440496
Year ending 9/2024,Neutral,,1.83,0.0,1.73,0.130718954248366,1.89,0.1812499999999999,1.83,1.83,0.15822784810126578,0.15598447712418295
