,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,1.43,,,,,,,1.24,1.43,,
Year ending 12/2020,Positive Surprise,1.5,,0.04895104895104896,,,,,1.41,1.5,0.04895104895104896,
Year ending 12/2021,Neutral,2.15,,0.43333333333333335,2.08,,2.2,,2.14,2.15,0.43333333333333335,
Year ending 12/2022,Neutral,,2.57,0.0,2.5,0.20192307692307687,2.9,0.3181818181818181,2.57,2.57,0.1953488372093024,0.2600524475524475
Year ending 12/2023,Neutral,,3.12,0.0,2.9,0.15999999999999992,3.35,0.15517241379310343,3.12,3.12,0.21400778210116744,0.15758620689655167
