,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Negative Surprise,-4.19,,,,,,,-2.84,-4.19,,
Year ending 12/2020,Positive Surprise,-13.2,,2.15035799522673,,,,,-21.77,-13.2,2.15035799522673,
Year ending 12/2021,Positive Surprise,15.3,,-2.159090909090909,,,,,13.17,15.3,-2.159090909090909,
Year ending 12/2022,Neutral,,83.24,0.0,78.49,,87.98,,83.24,83.24,4.440522875816993,
Year ending 12/2023,Neutral,,48.55,0.0,41.96,-0.4654096063192763,52.22,-0.40645601273016596,48.55,48.55,-0.4167467563671312,-0.43593280952472113
