,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Negative Surprise,-1.35,,,,,,,-1.23,-1.35,,
Year ending 12/2020,Positive Surprise,-2.57,,0.9037037037037035,,,,,-2.97,-2.57,0.9037037037037035,
Year ending 12/2021,Negative Surprise,-0.82,,-0.6809338521400778,,,,,-0.12,-0.82,-0.6809338521400778,
Year ending 12/2022,Neutral,,0.43,0.0,-0.52,,1.0,,0.43,0.43,-1.524390243902439,
Year ending 12/2023,Neutral,,0.71,0.0,0.43,-1.8269230769230769,1.12,0.1200000000000001,0.71,0.71,0.6511627906976745,-0.8534615384615384
