,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2021,Positive Surprise,1.24,,,,,,,0.16,1.24,,
Year ending 12/2022,Neutral,,2.54,0.0,2.49,,2.6,,2.54,2.54,1.0483870967741935,
Year ending 12/2023,Neutral,,1.28,0.0,1.09,-0.5622489959839357,1.5,-0.42307692307692313,1.28,1.28,-0.49606299212598426,-0.49266295953042943
