,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,5.09,,,4.8,,5.17,,4.984999999999999,5.09,,
Year ending 12/2020,Neutral,4.39,,-0.13752455795677798,3.86,-0.1958333333333333,4.55,-0.11992263056092844,4.205,4.39,-0.13752455795677798,-0.15787798194713087
Year ending 12/2021,Positive Surprise,3.57,,-0.18678815489749423,,0.0,,0.0,3.17,3.57,-0.18678815489749423,0.0
Year ending 12/2022,Neutral,,-1.44,0.0,-1.64,-1.4248704663212435,-1.2,-1.2637362637362637,-1.44,-1.44,-1.403361344537815,-1.3443033650287535
Year ending 12/2023,Neutral,,5.27,0.0,4.99,-4.0426829268292686,5.7,-5.75,5.27,5.27,-4.659722222222221,-4.896341463414634
