,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,2.86,,,2.78,,2.88,,2.83,2.86,,
Year ending 12/2020,Neutral,2.88,,0.006993006993007089,2.76,-0.007194244604316502,2.85,-0.01041666666666663,2.8049999999999997,2.88,0.006993006993007089,-0.008805455635491566
Year ending 12/2021,Neutral,3.22,,0.11805555555555558,2.22,-0.19565217391304335,3.35,0.17543859649122817,2.785,3.22,0.11805555555555558,-0.010106788710907588
Year ending 12/2022,Neutral,,3.19,0.0,3.17,0.4279279279279278,3.21,-0.04179104477611939,3.19,3.19,-0.009316770186335477,0.1930684415759042
Year ending 12/2023,Neutral,,3.33,0.0,3.1,-0.02208201892744477,3.47,0.0809968847352025,3.33,3.33,0.043887147335423204,0.029457432903878866
