,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,-0.3,,,,,,,-0.4,-0.3,,
Year ending 12/2020,Positive Surprise,0.54,,-2.8000000000000003,,,,,0.38,0.54,-2.8000000000000003,
Year ending 12/2021,Positive Surprise,1.3,,1.4074074074074074,,,,,1.1,1.3,1.4074074074074074,
Year ending 12/2022,Neutral,,1.4,0.0,1.34,,1.46,,1.4,1.4,0.07692307692307687,
Year ending 12/2023,Neutral,,1.7,0.0,1.56,0.16417910447761197,1.83,0.2534246575342467,1.7,1.7,0.2142857142857144,0.20880188100592934
