,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,0.3,,,,,,,0.19,0.3,,
Year ending 12/2020,Positive Surprise,0.12,,-0.6,,,,,0.1,0.12,-0.6,
Year ending 12/2021,Neutral,0.5,,3.166666666666667,0.49,,0.51,,0.5,0.5,3.166666666666667,
Year ending 12/2022,Neutral,,0.71,0.0,0.68,0.38775510204081653,0.73,0.43137254901960786,0.71,0.71,0.41999999999999993,0.4095638255302122
Year ending 12/2023,Neutral,,1.08,0.0,0.84,0.23529411764705865,1.22,0.6712328767123288,1.08,1.08,0.5211267605633805,0.4532634971796937
