,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Negative Surprise,0.1,,,,,,,0.4,0.1,,
Year ending 12/2020,Negative Surprise,-0.01,,-1.1,,,,,0.09,-0.01,-1.1,
Year ending 12/2021,Negative Surprise,0.27,,-28.0,,,,,0.32,0.27,-28.0,
Year ending 12/2022,Neutral,,0.15,0.0,0.1,,0.19,,0.15,0.15,-0.44444444444444453,
Year ending 12/2023,Neutral,,0.79,0.0,0.64,5.3999999999999995,0.92,3.8421052631578947,0.79,0.79,4.2666666666666675,4.621052631578947
