,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 11/2019,Neutral,2.96,,,2.96,,3.02,,2.99,2.96,,
Year ending 11/2020,Positive Surprise,2.84,,-0.04054054054054057,,0.0,,0.0,2.62,2.84,-0.04054054054054057,0.0
Year ending 11/2021,Neutral,3.47,,0.221830985915493,3.43,0.15878378378378377,3.55,0.17549668874172175,3.49,3.47,0.221830985915493,0.16714023626275276
Year ending 11/2022,Neutral,,4.21,0.0,4.13,0.20408163265306123,4.32,0.21690140845070438,4.21,4.21,0.21325648414985587,0.2104915205518828
Year ending 11/2023,Neutral,,4.63,0.0,4.35,0.0532687651331718,4.93,0.1412037037037035,4.63,4.63,0.09976247030878849,0.09723623441843765
