,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2020,Negative Surprise,-0.39,,,,,,,-0.37,-0.39,,
Year ending 12/2021,Neutral,-0.22,,-0.4358974358974359,-0.28,,-0.15,,-0.21500000000000002,-0.22,-0.4358974358974359,
Year ending 12/2022,Neutral,,-0.36,0.0,-0.42,0.4999999999999998,-0.29,0.9333333333333333,-0.36,-0.36,0.6363636363636362,0.7166666666666666
Year ending 12/2023,Neutral,,0.27,0.0,0.0,-1.0,0.87,-4.0,0.27,0.27,-1.75,-2.5
