,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Negative Surprise,-2.16,,,,,,,-2.03,-2.16,,
Year ending 12/2020,Positive Surprise,-0.75,,-0.6527777777777778,,,,,-0.89,-0.75,-0.6527777777777778,
Year ending 12/2021,Positive Surprise,0.57,,-1.7599999999999998,,,,,0.45,0.57,-1.7599999999999998,
Year ending 12/2022,Neutral,,1.8,0.0,1.72,,1.88,,1.8,1.8,2.1578947368421058,
Year ending 12/2023,Neutral,,-0.62,0.0,-0.88,-1.5116279069767442,-0.34,-1.1808510638297873,-0.62,-0.62,-1.3444444444444446,-1.3462394854032658
