,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2021,Positive Surprise,-0.23,,,,,,,-0.75,-0.23,,
Year ending 12/2022,Neutral,,-0.15,0.0,-0.16,,-0.14,,-0.15,-0.15,-0.34782608695652184,
Year ending 12/2023,Neutral,,-0.04,0.0,-0.1,-0.375,0.02,-1.1428571428571428,-0.04,-0.04,-0.7333333333333334,-0.7589285714285714
