,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,6.1,,,5.42,,6.28,,5.85,6.1,,
Year ending 12/2020,Positive Surprise,6.1,,0.0,,0.0,,0.0,2.99,6.1,0.0,0.0
Year ending 12/2021,Negative Surprise,2.93,,-0.519672131147541,,0.0,,0.0,5.53,2.93,-0.519672131147541,0.0
Year ending 12/2022,Neutral,,14.05,0.0,13.4,1.4723247232472327,14.77,1.3519108280254777,14.05,14.05,3.7952218430034126,1.4121177756363552
Year ending 12/2023,Neutral,,12.67,0.0,12.01,-0.10373134328358213,13.91,-0.05822613405551791,12.67,12.67,-0.09822064056939506,-0.08097873866955002
