,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2021,Positive Surprise,-0.62,,,,,,,-0.65,-0.62,,
Year ending 12/2022,Neutral,,-0.68,0.0,-0.7,,-0.67,,-0.68,-0.68,0.09677419354838723,
Year ending 12/2023,Neutral,,-0.49,0.0,-0.63,-0.09999999999999998,-0.29,-0.5671641791044777,-0.49,-0.49,-0.27941176470588247,-0.33358208955223884
