,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,3.39,,,3.36,,3.4,,3.38,3.39,,
Year ending 12/2020,Positive Surprise,2.33,,-0.3126843657817109,,0.0,,0.0,2.21,2.33,-0.3126843657817109,0.0
Year ending 12/2021,Positive Surprise,5.06,,1.1716738197424892,,0.0,,0.0,4.0,5.06,1.1716738197424892,0.0
Year ending 12/2022,Neutral,,10.58,0.0,10.5,2.125,10.76,2.164705882352941,10.58,10.58,1.0909090909090913,2.1448529411764703
Year ending 12/2023,Neutral,,7.63,0.0,6.4,-0.3904761904761904,8.4,-0.2193308550185873,7.63,7.63,-0.27882797731569,-0.30490352274738886
