,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Negative Surprise,0.9,,,,,,,1.18,0.9,,
Year ending 12/2020,Neutral,0.49,,-0.4555555555555556,0.44,,0.5,,0.47,0.49,-0.4555555555555556,
Year ending 12/2021,Positive Surprise,0.69,,0.40816326530612246,,0.0,,0.0,0.65,0.69,0.40816326530612246,0.0
Year ending 12/2022,Neutral,,0.04,0.0,0.02,-0.9545454545454546,0.07,-0.86,0.04,0.04,-0.9420289855072463,-0.9072727272727272
Year ending 12/2023,Neutral,,0.26,0.0,0.09,3.5,0.36,4.142857142857142,0.26,0.26,5.5,3.821428571428571
