,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2020,Negative Surprise,0.14,,,,,,,0.18,0.14,,
Year ending 12/2021,Neutral,0.42,,1.9999999999999996,0.37,,0.44,,0.405,0.42,1.9999999999999996,
Year ending 12/2022,Neutral,,0.53,0.0,0.5,0.3513513513513513,0.58,0.3181818181818181,0.53,0.53,0.2619047619047621,0.3347665847665847
Year ending 12/2023,Neutral,,0.55,0.0,0.43,-0.14,0.68,0.1724137931034484,0.55,0.55,0.037735849056603765,0.016206896551724193
