,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,17.29,,,17.27,,17.76,,17.515,17.29,,
Year ending 12/2020,Neutral,16.18,,-0.06419895893580096,16.01,-0.07295888824551233,16.56,-0.06756756756756777,16.285,16.18,-0.06419895893580096,-0.07026322790654005
Year ending 12/2021,Neutral,19.84,,0.2262051915945611,19.32,0.2067457838850717,19.8,0.19565217391304368,19.560000000000002,19.84,0.2262051915945611,0.2011989788990577
Year ending 12/2022,Neutral,,29.45,0.0,29.25,0.5139751552795031,29.63,0.4964646464646463,29.45,29.45,0.484375,0.5052199008720747
Year ending 12/2023,Neutral,,30.65,0.0,26.22,-0.1035897435897436,33.25,0.12217347283158975,30.65,30.65,0.04074702886247872,0.009291864620923074
