,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2020,Positive Surprise,0.14,,,,,,,0.12,0.14,,
Year ending 12/2021,Positive Surprise,0.15,,0.0714285714285714,,,,,0.14,0.15,0.0714285714285714,
Year ending 12/2022,Neutral,,0.15,0.0,0.14,,0.17,,0.15,0.15,0.0,
Year ending 12/2023,Neutral,,0.25,0.0,0.19,0.357142857142857,0.36,1.117647058823529,0.25,0.25,0.6666666666666667,0.737394957983193
