,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Negative Surprise,2.24,,,,,,,2.42,2.24,,
Year ending 12/2020,Neutral,-0.33,,-1.1473214285714286,-0.57,,-0.19,,-0.38,-0.33,-1.1473214285714286,
Year ending 12/2021,Neutral,5.38,,-17.3030303030303,4.73,-9.298245614035089,5.44,-29.63157894736842,5.085000000000001,5.38,-17.3030303030303,-19.464912280701753
Year ending 12/2022,Neutral,,13.84,0.0,12.15,1.5687103594080338,14.81,1.722426470588235,13.84,13.84,1.5724907063197024,1.6455684149981344
Year ending 12/2023,Neutral,,11.39,0.0,8.25,-0.32098765432098764,14.12,-0.046590141796083784,11.39,11.39,-0.17702312138728316,-0.1837888980585357
