,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,-1.79,,,,,,,-1.88,-1.79,,
Year ending 12/2020,Negative Surprise,-2.84,,0.5865921787709496,,,,,-2.54,-2.84,0.5865921787709496,
Year ending 12/2021,Neutral,-5.21,,0.8345070422535212,-5.11,,-4.81,,-4.96,-5.21,0.8345070422535212,
Year ending 12/2022,Neutral,,-5.66,0.0,-5.78,0.13111545988258322,-5.56,0.155925155925156,-5.66,-5.66,0.0863723608445297,0.1435203079038696
Year ending 12/2023,Neutral,,-4.8,0.0,-5.22,-0.09688581314878897,-4.37,-0.21402877697841716,-4.8,-4.8,-0.15194346289752658,-0.15545729506360306
