,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2021,Positive Surprise,-0.28,,,,,,,-0.38,-0.28,,
Year ending 12/2022,Neutral,,-0.27,0.0,-0.28,,-0.27,,-0.27,-0.27,-0.0357142857142857,
Year ending 12/2023,Neutral,,-0.53,0.0,-0.56,1.0,-0.51,0.8888888888888888,-0.53,-0.53,0.962962962962963,0.9444444444444444
