,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,-2.55,,,-2.53,,-2.53,,-2.53,-2.55,,
Year ending 12/2020,Negative Surprise,-1.63,,-0.36078431372549025,,0.0,,0.0,-1.0,-1.63,-0.36078431372549025,0.0
Year ending 12/2021,Positive Surprise,-2.45,,0.5030674846625769,,0.0,,0.0,-2.77,-2.45,0.5030674846625769,0.0
Year ending 12/2022,Neutral,,-0.68,0.0,-0.68,-0.7312252964426877,-0.68,-0.7312252964426877,-0.68,-0.68,-0.7224489795918367,-0.7312252964426877
Year ending 12/2023,Neutral,,1.27,0.0,0.53,-1.7794117647058822,2.01,-3.9558823529411757,1.27,1.27,-2.867647058823529,-2.867647058823529
