,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,4.8,,,4.63,,4.72,,4.675,4.8,,
Year ending 12/2020,Positive Surprise,1.94,,-0.5958333333333333,,0.0,,0.0,1.78,1.94,-0.5958333333333333,0.0
Year ending 12/2021,Neutral,2.61,,0.3453608247422679,2.49,-0.4622030237580993,2.79,-0.4088983050847457,2.64,2.61,0.3453608247422679,-0.4355506644214225
Year ending 12/2022,Neutral,,3.37,0.0,3.05,0.2248995983935742,3.55,0.2724014336917562,3.37,3.37,0.29118773946360155,0.2486505160426652
Year ending 12/2023,Neutral,,4.86,0.0,4.0,0.3114754098360657,7.1,1.0,4.86,4.86,0.44213649851632053,0.6557377049180328
